id,microbial_group,indicator_or_pathogen,microorganism_common_name,units,molecular_or_culture,authors,bib_id,location_comment,location,country,matrix,technology,year_published,initial_concentration,final_concentration ,light_conditions,temperature_celsius,light_intensity_watts_per_square_meter,pH,moisture_content_percent,additive,experiment_id,time_days,log10_reduction,imputed
654,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,5.72E+10,3.64E+08,Light,15,NA,6.67,NA,NA,80,14,2.2,pH
655,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,5.72E+10,2.58E+08,Light,15,NA,6.67,NA,NA,80,21,2.35,pH
656,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,5.72E+10,1.33E+08,Light,15,NA,6.67,NA,NA,80,29,2.63,pH
657,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,5.72E+10,8.92E+07,Light,15,NA,6.67,NA,NA,80,43,2.81,pH
658,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,5.72E+10,2.82E+07,Light,15,NA,5.93,NA,NA,80,57,3.31,pH
659,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,5.85E+08,Dark,15,NA,6.67,NA,NA,81,1,0.24,pH
660,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,3.21E+08,Dark,15,NA,5.93,NA,NA,81,3,0.5,pH
661,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,1.21E+08,Dark,15,NA,5.93,NA,NA,81,5,0.92,pH
662,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,2.05E+07,Dark,15,NA,5.93,NA,NA,81,7,1.69,pH
663,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,7.99E+06,Dark,15,NA,6.67,NA,NA,81,14,2.1,pH
664,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,7.76E+06,Dark,15,NA,6.67,NA,NA,81,21,2.11,pH
665,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,6.92E+06,Dark,15,NA,6.67,NA,NA,81,29,2.16,pH
666,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,2.85E+06,Dark,15,NA,6.67,NA,NA,81,43,2.55,pH
667,Bacteria,Indicator,Bovine associated marker CowM3,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.01E+09,9.88E+05,Dark,15,NA,6.67,NA,NA,81,57,3.01,pH
668,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,1.87E+10,Dark,15,NA,6.67,NA,NA,82,1,0.12,pH
669,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,1.02E+10,Dark,15,NA,5.93,NA,NA,82,3,0.39,pH
670,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,3.87E+09,Dark,15,NA,6.67,NA,NA,82,5,0.81,pH
671,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,3.70E+08,Dark,15,NA,6.67,NA,NA,82,7,1.83,pH
672,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,1.25E+08,Dark,15,NA,5.93,NA,NA,82,14,2.3,pH
673,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,2.03E+08,Dark,15,NA,6.67,NA,NA,82,21,2.09,pH
674,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,7.89E+07,Dark,15,NA,5.93,NA,NA,82,28,2.5,pH
675,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,6.10E+07,Dark,15,NA,5.93,NA,NA,82,43,2.61,pH
676,Bacteria,Indicator,Bovine associated marker Rum-2-bac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,2.49E+10,1.46E+07,Dark,15,NA,6.67,NA,NA,82,57,3.23,pH
677,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,2.56E+10,Dark,15,NA,5.93,NA,NA,83,1,0.29,pH
678,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,1.40E+10,Dark,15,NA,6.67,NA,NA,83,3,0.55,pH
679,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,4.73E+09,Dark,15,NA,6.67,NA,NA,83,5,1.02,pH
680,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,6.56E+08,Dark,15,NA,5.93,NA,NA,83,7,1.88,pH
681,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,1.92E+08,Dark,15,NA,5.93,NA,NA,83,14,2.41,pH
682,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,1.76E+08,Dark,15,NA,6.67,NA,NA,83,21,2.45,pH
683,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,1.97E+08,Dark,15,NA,5.93,NA,NA,83,29,2.4,pH
684,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,6.46E+07,Dark,15,NA,6.67,NA,NA,83,43,2.88,pH
685,Bacteria,Indicator,Bovine associated marker GenBac,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.95E+10,1.63E+07,Dark,15,NA,6.67,NA,NA,83,57,3.48,pH
686,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,5.30E+05,Dark,15,NA,6.67,NA,NA,84,1,0.43,pH
687,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,2.21E+05,Dark,15,NA,6.67,NA,NA,84,3,0.05,pH
688,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,4.18E+05,Dark,15,NA,5.93,NA,NA,84,5,0.33,pH
689,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,6.46E+05,Dark,15,NA,5.93,NA,NA,84,7,0.52,pH
690,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,1.17E+05,Dark,15,NA,5.93,NA,NA,84,14,-0.22,pH
691,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,2.30E+04,Dark,15,NA,6.67,NA,NA,84,22,-0.93,pH
692,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,4.34E+03,Dark,15,NA,6.67,NA,NA,84,29,-1.66,pH
693,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,1.96E+05,9.24E+02,Dark,15,NA,6.67,NA,NA,84,43,-2.33,pH
694,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,3.42E+06,Dark,15,NA,5.93,NA,NA,85,1,-0.12,pH
695,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,2.49E+06,Dark,15,NA,5.93,NA,NA,85,3,-0.26,pH
696,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,1.49E+06,Dark,15,NA,6.67,NA,NA,85,5,-0.48,pH
697,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,1.13E+06,Dark,15,NA,6.67,NA,NA,85,7,-0.6,pH
698,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,6.21E+04,Dark,15,NA,6.67,NA,NA,85,14,-1.86,pH
699,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,4.89E+04,Dark,15,NA,6.67,NA,NA,85,22,-1.97,pH
700,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,9.24E+03,Dark,15,NA,5.93,NA,NA,85,29,-2.69,pH
701,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.52E+06,1.43E+04,Dark,15,NA,5.93,NA,NA,85,43,-2.5,pH
702,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,8.25E+06,Light,15,NA,5.93,NA,NA,86,2,1.29,pH
703,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,1.50E+07,Light,15,NA,6.67,NA,NA,86,4,1.55,pH
704,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,6.52E+06,Light,15,NA,6.67,NA,NA,86,6,1.19,pH
705,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,1.01E+06,Light,15,NA,5.93,NA,NA,86,8,0.38,pH
706,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,2.97E+04,Light,15,NA,6.67,NA,NA,86,13,-1.15,pH
707,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,1.85E+04,Light,15,NA,5.93,NA,NA,86,21,-1.36,pH
708,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,6.37E+02,Light,15,NA,5.93,NA,NA,86,28,-2.82,pH
709,Bacteria,Indicator,Escherichia coli,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,4.20E+05,4.00E+01,Light,15,NA,6.67,NA,NA,86,43,-4.02,pH
710,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,5.77E+06,Light,15,NA,6.67,NA,NA,87,2,0.28,pH
711,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,1.90E+06,Light,15,NA,6.67,NA,NA,87,4,-0.21,pH
712,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,7.64E+05,Light,15,NA,6.67,NA,NA,87,6,-0.6,pH
713,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,3.07E+05,Light,15,NA,6.67,NA,NA,87,8,-1,pH
714,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,2.97E+04,Light,15,NA,6.67,NA,NA,87,13,-2.01,pH
715,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,2.54E+04,Light,15,NA,5.93,NA,NA,87,21,-2.08,pH
716,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,1.47E+04,Light,15,NA,6.67,NA,NA,87,28,-2.32,pH
717,Bacteria,Indicator,Enterococci,,Culture,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.05E+06,6.18E+03,Light,15,NA,5.93,NA,NA,87,43,-2.69,pH
718,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,1.10E+08,Light,15,NA,5.93,NA,NA,88,1,1.11,pH
719,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,2.81E+08,Light,15,NA,6.67,NA,NA,88,3,1.52,pH
720,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,2.38E+08,Light,15,NA,6.67,NA,NA,88,5,1.45,pH
721,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,7.34E+07,Light,15,NA,5.93,NA,NA,88,7,0.93,pH
722,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,4.16E+07,Light,15,NA,5.93,NA,NA,88,14,0.69,pH
723,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,2.66E+07,Light,15,NA,6.67,NA,NA,88,21,0.49,pH
724,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,2.26E+07,Light,15,NA,5.93,NA,NA,88,29,0.42,pH
725,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,2.00E+07,Light,15,NA,6.67,NA,NA,88,43,0.37,pH
726,Bacteria,Indicator,qEColi (qPCR Escherichia coli marker),,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,8.54E+06,3.22E+06,Light,15,NA,6.67,NA,NA,88,57,-0.42,pH
727,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,5.46E+06,Light,15,NA,5.93,NA,NA,89,1,1.23,pH
728,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,5.46E+06,Light,15,NA,5.93,NA,NA,89,3,1.23,pH
729,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,5.03E+06,Light,15,NA,5.93,NA,NA,89,5,1.2,pH
730,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,3.64E+06,Light,15,NA,6.67,NA,NA,89,7,1.06,pH
731,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,1.82E+06,Light,15,NA,6.67,NA,NA,89,14,0.76,pH
732,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,2.23E+06,Light,15,NA,6.67,NA,NA,89,21,0.85,pH
733,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,1.27E+06,Light,15,NA,5.93,NA,NA,89,28,0.6,pH
734,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,5.62E+05,Light,15,NA,6.67,NA,NA,89,43,0.25,pH
735,Bacteria,Indicator,PCR Enterococci Marker,,Molecular,Oladeinde et al. (2014),9110,,Georgia,United States,Manure,None,2014,3.18E+05,1.88E+05,Light,15,NA,6.67,NA,NA,89,57,-0.23,pH
736,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,1.94E+07,,4,NA,7.4,NA,NA,90,2,-0.02,Temperature; pH
737,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,8.17E+06,,4,NA,7.3,NA,NA,90,5,-0.4,Temperature; pH
738,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,6.12E+06,,4,NA,7.3,NA,NA,90,5,-0.52,Temperature; pH
739,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,1.71E+06,,4,NA,7.4,NA,NA,90,9,-1.08,Temperature; pH
740,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,8.10E+05,,4,NA,7.4,NA,NA,90,9,-1.4,Temperature; pH
741,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,1.64E+04,,4,NA,7.4,NA,NA,90,15,-3.1,Temperature; pH
742,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,3.14E+04,,4,NA,7.3,NA,NA,90,15,-2.81,Temperature; pH
743,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,3.42E+03,,4,NA,7.3,NA,NA,90,20,-3.78,Temperature; pH
744,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,5.96E+03,,4,NA,7.85,NA,NA,90,20,-3.53,Temperature; pH
745,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,8.97E+03,,4,NA,7.4,NA,NA,90,20,-3.36,Temperature; pH
746,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,1.60E+04,,4,NA,7.35,NA,NA,90,27,-3.11,Temperature; pH
747,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,5.82E+03,,4,NA,7.4,NA,NA,90,27,-3.55,Temperature; pH
748,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,3.92E+02,,20,NA,7.85,NA,NA,90,35,-4.72,Temperature; pH
749,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,1.41E+03,,4,NA,6.87,NA,NA,90,35,-4.16,Temperature; pH
750,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,4.91E+03,,4,NA,7.4,NA,NA,90,35,-3.62,Temperature; pH
751,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,2.04E+07,9.00E+06,,20,NA,8.4,NA,NA,91,2,-0.36,Temperature; pH
752,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,7.07E+06,,4,NA,7.4,NA,NA,91,5,-0.41,Temperature; pH
753,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,4.59E+06,,4,NA,7.35,NA,NA,91,9,-0.6,Temperature; pH
754,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,5.56E+06,,20,NA,8.4,NA,NA,91,9,-0.51,Temperature; pH
755,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,4.33E+05,,4,NA,7.4,NA,NA,91,9,-1.62,Temperature; pH
756,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,1.01E+06,,4,NA,7.35,NA,NA,91,15,-1.25,Temperature; pH
757,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,1.11E+06,,4,NA,7.35,NA,NA,91,15,-1.21,Temperature; pH
758,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,1.34E+06,,4,NA,6.87,NA,NA,91,15,-1.13,Temperature; pH
759,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,2.43E+05,,4,NA,7.4,NA,NA,91,20,-1.87,Temperature; pH
760,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,3.17E+05,,4,NA,7.35,NA,NA,91,20,-1.76,Temperature; pH
761,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,3.40E+05,,4,NA,7.4,NA,NA,91,20,-1.73,Temperature; pH
762,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,1.32E+04,,4,NA,7.35,NA,NA,91,27,-3.14,Temperature; pH
763,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,2.65E+04,,4,NA,7.4,NA,NA,91,27,-2.83,Temperature; pH
764,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,1.69E+05,,4,NA,6.87,NA,NA,91,27,-2.03,Temperature; pH
765,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,6.46E+04,,4,NA,6.87,NA,NA,91,35,-2.45,Temperature; pH
766,Bacteria ,Pathogen,Salmonella enterica Montevideo,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,1.81E+07,3.19E+03,,4,NA,7.35,NA,NA,91,35,-3.75,Temperature; pH
767,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,7.60E+06,,20,NA,7.4,NA,NA,92,2,0.1,Temperature; pH
768,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,5.30E+06,,4,NA,7.85,NA,NA,92,2,-0.05,Temperature; pH
769,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,1.88E+06,,4,NA,7.85,NA,NA,92,5,-0.5,Temperature; pH
770,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,1.38E+06,,20,NA,7.4,NA,NA,92,5,-0.64,Temperature; pH
771,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,9.14E+05,,20,NA,8.4,NA,NA,92,5,-0.82,Temperature; pH
772,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,6.37E+05,,4,NA,7.4,NA,NA,92,9,-0.97,Temperature; pH
773,Bacteria ,Pathogen,Salmonella  enterica Thompson,,Culture,Ravva and Sarreal (2014),9118,,"Oakdale, Stanislaus, California",United States,Wastewater,None,2014,5.98E+06,3.09E+05,,4,NA,7.85,NA,NA,92,9,-1.29,Temperature; pH
