,ID,iso,iso3,country,name,population,fr_urban,excreted_urban,excreted_rural
1636,1636,LBY.17_1,LBY,Libya,Nalut,4518786,0.244392543,4.03E+18,1.25E+19
1637,1637,LBY.18_1,LBY,Libya,Sabha,4350517,0.327091551,5.19E+18,1.07E+19
1638,1638,LBY.19_1,LBY,Libya,Surt,692687,0.284255387,7.19E+17,1.81E+18
1639,1639,LBY.20_1,LBY,Libya,Tripoli,8946060,0.637900439,2.08E+19,1.18E+19
1640,1640,LBY.21_1,LBY,Libya,Wadi al Hayat,2319801,0.88729622,7.51E+18,9.54E+17
1641,1641,LBY.22_1,LBY,Libya,Wadi ash Shati',4805740,0.64531291,1.13E+19,6.22E+18
1642,1642,LCA.1_1,LCA,Saint Lucia,Anse-la-Raye,6069883,0.931240857,2.06E+19,1.52E+18
1643,1643,LCA.2_1,LCA,Saint Lucia,Canaries,3872014,0.544458553,7.69E+18,6.44E+18
1644,1644,LCA.3_1,LCA,Saint Lucia,Castries,1027561,0.526515536,1.97E+18,1.78E+18
1645,1645,LCA.4_1,LCA,Saint Lucia,Choiseul,4773603,0.152473877,2.66E+18,1.48E+19
1646,1646,LCA.5_1,LCA,Saint Lucia,Dennery,3314147,0.413719075,5.00E+18,7.09E+18
1647,1647,LCA.6_1,LCA,Saint Lucia,Gros Islet,9855506,0.472028173,1.70E+19,1.90E+19
1648,1648,LCA.7_1,LCA,Saint Lucia,Laborie,5817332,0.666996185,1.42E+19,7.07E+18
1649,1649,LCA.8_1,LCA,Saint Lucia,Micoud,1612180,0.162408808,9.56E+17,4.93E+18
1650,1650,LCA.9_1,LCA,Saint Lucia,Soufrière,6976470,0.466323679,1.19E+19,1.36E+19
1651,1651,LCA.10_1,LCA,Saint Lucia,Vieux Fort,1052688,0.108608089,4.17E+17,3.43E+18
1652,1652,LIE.1_1,LIE,Liechtenstein,Balzers,9717248,0.779444743,2.76E+19,7.82E+18
1653,1653,LIE.2_1,LIE,Liechtenstein,Eschen,5964149,0.693868538,1.51E+19,6.66E+18
1654,1654,LIE.3_1,LIE,Liechtenstein,Gamprin,9295697,0.321702439,1.09E+19,2.30E+19
1655,1655,LIE.4_1,LIE,Liechtenstein,Mauren,1829707,0.290391465,1.94E+18,4.74E+18
1656,1656,LIE.5_1,LIE,Liechtenstein,Planken,5618015,0.609694114,1.25E+19,8.00E+18
1657,1657,LIE.6_1,LIE,Liechtenstein,Ruggell,6202884,0.023089751,5.23E+17,2.21E+19
1658,1658,LIE.7_1,LIE,Liechtenstein,Schaan,7009848,0.779152349,1.99E+19,5.65E+18
1659,1659,LIE.8_1,LIE,Liechtenstein,Schellenberg,5072099,0.524755914,9.71E+18,8.80E+18
1660,1660,LIE.9_1,LIE,Liechtenstein,Triesen,9100868,0.875030496,2.91E+19,4.15E+18
1661,1661,LIE.10_1,LIE,Liechtenstein,Triesenberg,879507,0.454481132,1.46E+18,1.75E+18
1662,1662,LIE.11_1,LIE,Liechtenstein,Valduz,7386411,0.25563434,6.89E+18,2.01E+19
1663,1663,LKA.1_1,LKA,Sri Lanka,Ampara,4483679,0.689036991,1.13E+19,5.09E+18
1664,1664,LKA.2_1,LKA,Sri Lanka,Anuradhapura,5041997,0.822903821,1.51E+19,3.26E+18
1665,1665,LKA.3_1,LKA,Sri Lanka,Badulla,3771705,0.520054609,7.16E+18,6.61E+18
1666,1666,LKA.4_1,LKA,Sri Lanka,Batticaloa,5015198,0.789359238,1.44E+19,3.86E+18
1667,1667,LKA.5_1,LKA,Sri Lanka,Colombo,8060342,0.417196495,1.23E+19,1.71E+19
1668,1668,LKA.6_1,LKA,Sri Lanka,Galle,7499536,0.22603026,6.19E+18,2.12E+19
1669,1669,LKA.7_1,LKA,Sri Lanka,Gampaha,4105882,0.328546791,4.92E+18,1.01E+19
1670,1670,LKA.8_1,LKA,Sri Lanka,Hambantota,735491,0.202654591,5.44E+17,2.14E+18
1671,1671,LKA.9_1,LKA,Sri Lanka,Jaffna,2387984,0.732195599,6.38E+18,2.33E+18
1672,1672,LKA.10_1,LKA,Sri Lanka,Kalutara,4870659,0.837584268,1.49E+19,2.89E+18
1673,1673,LKA.11_1,LKA,Sri Lanka,Kandy,3465721,0.03891134,4.92E+17,1.22E+19
1674,1674,LKA.12_1,LKA,Sri Lanka,Kegalle,253088,0.085204608,7.87E+16,8.45E+17
1675,1675,LKA.13_1,LKA,Sri Lanka,Kilinochchi,2289593,0.118208114,9.88E+17,7.37E+18
1676,1676,LKA.14_1,LKA,Sri Lanka,Kurunegala,7284957,0.324846385,8.64E+18,1.80E+19
1677,1677,LKA.15_1,LKA,Sri Lanka,Mannar,6437048,0.610861077,1.44E+19,9.14E+18
1678,1678,LKA.16_1,LKA,Sri Lanka,Matale,4457950,0.236401055,3.85E+18,1.24E+19
1679,1679,LKA.17_1,LKA,Sri Lanka,Matara,5985582,0.164366757,3.59E+18,1.83E+19
1680,1680,LKA.18_1,LKA,Sri Lanka,Moneragala,837203,0.171143528,5.23E+17,2.53E+18
1681,1681,LKA.19_1,LKA,Sri Lanka,Mullaitivu,7505238,0.707667293,1.94E+19,8.01E+18
1682,1682,LKA.20_1,LKA,Sri Lanka,Nuwara Eliya,5882112,0.944024852,2.03E+19,1.20E+18
1683,1683,LKA.21_1,LKA,Sri Lanka,Polonnaruwa,3300406,0.908368991,1.09E+19,1.10E+18
1684,1684,LKA.22_1,LKA,Sri Lanka,Puttalam,5867532,0.624123897,1.34E+19,8.05E+18
1685,1685,LKA.23_1,LKA,Sri Lanka,Ratnapura,1906972,0.410857971,2.86E+18,4.10E+18
1686,1686,LKA.24_1,LKA,Sri Lanka,Trincomalee,3613678,0.012707873,1.68E+17,1.30E+19
1687,1687,LKA.25_1,LKA,Sri Lanka,Vavuniya,1989505,0.647828287,4.70E+18,2.56E+18
1688,1688,LSO.1_1,LSO,Lesotho,Berea,1765773,0.037380623,2.41E+17,6.20E+18
1689,1689,LSO.2_1,LSO,Lesotho,Butha-Buthe,7052059,0.508267014,1.31E+19,1.27E+19
1690,1690,LSO.3_1,LSO,Lesotho,Leribe,2626523,0.924847614,8.87E+18,7.20E+17
1691,1691,LSO.4_1,LSO,Lesotho,Mafeteng,3805627,0.61366265,8.52E+18,5.37E+18
1692,1692,LSO.5_1,LSO,Lesotho,Maseru,4476900,0.875899005,1.43E+19,2.03E+18
1693,1693,LSO.6_1,LSO,Lesotho,Mohale's Hoek,674500,0.887372185,2.18E+18,2.77E+17
1694,1694,LSO.7_1,LSO,Lesotho,Mokhotlong,1190416,0.596841903,2.59E+18,1.75E+18
1695,1695,LSO.8_1,LSO,Lesotho,Qacha's Nek,1969210,0.004869955,3.50E+16,7.15E+18
1696,1696,LSO.9_1,LSO,Lesotho,Quthing,4512901,0.631772037,1.04E+19,6.07E+18
1697,1697,LSO.10_1,LSO,Lesotho,Thaba-Tseka,9945127,0.030467683,1.11E+18,3.52E+19
1698,1698,LTU.1_1,LTU,Lithuania,Alytaus,954454,0.835580908,2.91E+18,5.73E+17
1699,1699,LTU.2_1,LTU,Lithuania,Kauno,3285837,0.428582455,5.14E+18,6.85E+18
1700,1700,LTU.3_1,LTU,Lithuania,Klaipedos,7856713,0.219850824,6.30E+18,2.24E+19
1701,1701,LTU.4_1,LTU,Lithuania,Marijampoles,9845738,0.266530695,9.58E+18,2.64E+19
1702,1702,LTU.5_1,LTU,Lithuania,Panevezio,1582321,0.664378212,3.84E+18,1.94E+18
1703,1703,LTU.6_1,LTU,Lithuania,Šiauliai,7355303,0.824070939,2.21E+19,4.72E+18
1704,1704,LTU.7_1,LTU,Lithuania,Taurages,6409482,0.730862879,1.71E+19,6.30E+18
1705,1705,LTU.8_1,LTU,Lithuania,Telšiai,3682277,0.879471467,1.18E+19,1.62E+18
1706,1706,LTU.9_1,LTU,Lithuania,Utenos,1200659,0.082213747,3.60E+17,4.02E+18
1707,1707,LTU.10_1,LTU,Lithuania,Vilniaus,6822740,0.532772858,1.33E+19,1.16E+19
1708,1708,LUX.1_1,LUX,Luxembourg,Diekirch,6659193,0.087789564,2.13E+18,2.22E+19
1709,1709,LUX.2_1,LUX,Luxembourg,Grevenmacher,9160478,0.541932581,1.81E+19,1.53E+19
1710,1710,LUX.3_1,LUX,Luxembourg,Luxembourg,1117740,0.613847752,2.50E+18,1.58E+18
1711,1711,LVA.1_1,LVA,Latvia,Kurzeme,7203090,0.00190192,5.00E+16,2.62E+19
1712,1712,LVA.2_1,LVA,Latvia,Latgale,7048440,0.981540701,2.53E+19,4.75E+17
1713,1713,LVA.3_1,LVA,Latvia,Riga,7571836,0.484315191,1.34E+19,1.43E+19
1714,1714,LVA.4_1,LVA,Latvia,Vidzeme,7921323,0.507856346,1.47E+19,1.42E+19
1715,1715,LVA.5_1,LVA,Latvia,Zemgale,9777402,0.825549354,2.95E+19,6.23E+18
1716,1716,MAC.1_1,MAC,Macao,Ilhas,5772619,0.373643013,7.87E+18,1.32E+19
1717,1717,MAC.2_1,MAC,Macao,Macau,9721351,0.196937408,6.99E+18,2.85E+19
1718,1718,MAR.1_1,MAR,Morocco,Chaouia - Ouardigha,488855,0.494295064,8.82E+17,9.02E+17
1719,1719,MAR.2_1,MAR,Morocco,Doukkala - Abda,3619319,0.061545687,8.13E+17,1.24E+19
1720,1720,MAR.3_1,MAR,Morocco,Fès - Boulemane,50226,0.259886376,4.76E+16,1.36E+17
1721,1721,MAR.4_1,MAR,Morocco,Gharb - Chrarda - Béni Hssen,187559,0.075488945,5.17E+16,6.33E+17
1722,1722,MAR.5_1,MAR,Morocco,Grand Casablanca,5009416,0.773313879,1.41E+19,4.14E+18
1723,1723,MAR.6_1,MAR,Morocco,Guelmim - Es-Semara,1634404,0.215363549,1.28E+18,4.68E+18
1724,1724,MAR.7_1,MAR,Morocco,Laâyoune - Boujdour - Sakia El Hamra,6118574,0.839130414,1.87E+19,3.59E+18
1725,1725,MAR.8_1,MAR,Morocco,Marrakech - Tensift - Al Haouz,5742349,0.727438048,1.52E+19,5.71E+18
1726,1726,MAR.9_1,MAR,Morocco,Meknès - Tafilalet,4428029,0.929332222,1.50E+19,1.14E+18
1727,1727,MAR.10_1,MAR,Morocco,Oriental,2940718,0.312727538,3.36E+18,7.38E+18
1728,1728,MAR.11_1,MAR,Morocco,Rabat - Salé - Zemmour - Zaer,9674499,0.741743615,2.62E+19,9.12E+18
1729,1729,MAR.12_1,MAR,Morocco,Souss - Massa - Draâ,1095922,0.286338688,1.15E+18,2.85E+18
1730,1730,MAR.13_1,MAR,Morocco,Tadla - Azilal,6847626,0.378363971,9.46E+18,1.55E+19
1731,1731,MAR.14_1,MAR,Morocco,Tanger - Tétouan,3662536,0.238589317,3.19E+18,1.02E+19
1732,1732,MAR.15_1,MAR,Morocco,Taza - Al Hoceima - Taounate,431341,0.43714059,6.88E+17,8.86E+17
1733,1733,MDA.1_1,MDA,Moldova,Anenii Noi,5401858,0.652467003,1.29E+19,6.85E+18
1734,1734,MDA.2_1,MDA,Moldova,Bălţi,271963,0.671241825,6.66E+17,3.26E+17
1735,1735,MDA.3_1,MDA,Moldova,Basarabeasca,5283295,0.059572885,1.15E+18,1.81E+19
1736,1736,MDA.4_1,MDA,Moldova,Bender,6010739,0.03003099,6.59E+17,2.13E+19
1737,1737,MDA.5_1,MDA,Moldova,Briceni,6677681,0.124079605,3.02E+18,2.13E+19
1738,1738,MDA.6_1,MDA,Moldova,Cahul,8491486,0.407842181,1.26E+19,1.84E+19
1739,1739,MDA.7_1,MDA,Moldova,Calarasi,1767448,0.187761225,1.21E+18,5.24E+18
1740,1740,MDA.8_1,MDA,Moldova,Cantemir,1633721,0.036791013,2.19E+17,5.74E+18
1741,1741,MDA.9_1,MDA,Moldova,Causeni,7658517,0.370032039,1.03E+19,1.76E+19
1742,1742,MDA.10_1,MDA,Moldova,Chişinău,5564727,0.276771453,5.62E+18,1.47E+19
1743,1743,MDA.11_1,MDA,Moldova,Cimişlia,5501526,0.980797718,1.97E+19,3.86E+17
1744,1744,MDA.12_1,MDA,Moldova,Criuleni,1853468,0.365607203,2.47E+18,4.29E+18
1745,1745,MDA.13_1,MDA,Moldova,Donduseni,5917262,0.217846849,4.71E+18,1.69E+19
1746,1746,MDA.14_1,MDA,Moldova,Drochia,839804,0.718941116,2.20E+18,8.62E+17
1747,1747,MDA.15_1,MDA,Moldova,Dubăsari,625601,0.513463674,1.17E+18,1.11E+18
1748,1748,MDA.16_1,MDA,Moldova,Edineţ,4268202,0.155241892,2.42E+18,1.32E+19
1749,1749,MDA.17_1,MDA,Moldova,Făleşti,4479956,0.315304975,5.16E+18,1.12E+19
1750,1750,MDA.18_1,MDA,Moldova,Floreşti,1334635,0.805990237,3.93E+18,9.45E+17
1751,1751,MDA.19_1,MDA,Moldova,Găgăuzia,8584929,0.335399097,1.05E+19,2.08E+19
1752,1752,MDA.20_1,MDA,Moldova,Glodeni,1007705,0.823218577,3.03E+18,6.50E+17
1753,1753,MDA.21_1,MDA,Moldova,Hîncesti,6370023,0.336401508,7.82E+18,1.54E+19
1754,1754,MDA.22_1,MDA,Moldova,Ialoveni,2278200,0.38772087,3.22E+18,5.09E+18
1755,1755,MDA.23_1,MDA,Moldova,Leova,3188145,0.678131152,7.89E+18,3.75E+18
1756,1756,MDA.24_1,MDA,Moldova,Nisporeni,3561323,0.866008874,1.13E+19,1.74E+18
1757,1757,MDA.25_1,MDA,Moldova,Ocniţa,712728,0.916681913,2.38E+18,2.17E+17
1758,1758,MDA.26_1,MDA,Moldova,Orhei,662145,0.115707372,2.80E+17,2.14E+18
1759,1759,MDA.27_1,MDA,Moldova,Rezina,961592,0.258507355,9.07E+17,2.60E+18
1760,1760,MDA.28_1,MDA,Moldova,Rîşcani,6090761,0.010812334,2.40E+17,2.20E+19
1761,1761,MDA.29_1,MDA,Moldova,Sîngerei,9865212,0.570381003,2.05E+19,1.55E+19
1762,1762,MDA.30_1,MDA,Moldova,Şoldăneşti,2785701,0.65361974,6.65E+18,3.52E+18
1763,1763,MDA.31_1,MDA,Moldova,Soroca,6529368,0.201492732,4.80E+18,1.90E+19
1764,1764,MDA.32_1,MDA,Moldova,Ştefan Voda,1954916,0.116372698,8.30E+17,6.31E+18
1765,1765,MDA.33_1,MDA,Moldova,Străşeni,5108965,0.148290479,2.77E+18,1.59E+19
1766,1766,MDA.34_1,MDA,Moldova,Taraclia,5783046,0.792436545,1.67E+19,4.38E+18
1767,1767,MDA.35_1,MDA,Moldova,Teleneşti,3635384,0.541101648,7.18E+18,6.09E+18
1768,1768,MDA.36_1,MDA,Moldova,Transnistria,1014494,0.49626991,1.84E+18,1.87E+18
1769,1769,MDA.37_1,MDA,Moldova,Ungheni,6442134,0.751945428,1.77E+19,5.83E+18
1770,1770,MDG.1_1,MDG,Madagascar,Antananarivo,3597412,0.025934261,3.41E+17,1.28E+19
1771,1771,MDG.2_1,MDG,Madagascar,Antsiranana,8683074,0.772325957,2.45E+19,7.22E+18
1772,1772,MDG.3_1,MDG,Madagascar,Fianarantsoa,1567374,0.351286812,2.01E+18,3.71E+18
1773,1773,MDG.4_1,MDG,Madagascar,Mahajanga,6621709,0.067051472,1.62E+18,2.25E+19
1774,1774,MDG.5_1,MDG,Madagascar,Toamasina,3297457,0.887956775,1.07E+19,1.35E+18
1775,1775,MDG.6_1,MDG,Madagascar,Toliary,30441,0.141515418,1.57E+16,9.54E+16
1776,1776,MEX.1_1,MEX,Mexico,Aguascalientes,4843162,0.126425629,2.23E+18,1.54E+19
1777,1777,MEX.3_1,MEX,Mexico,Baja California,850664,0.823081349,2.56E+18,5.49E+17
1778,1778,MEX.2_1,MEX,Mexico,Baja California Sur,9140541,0.430675569,1.44E+19,1.90E+19
1779,1779,MEX.4_1,MEX,Mexico,Campeche,1568595,0.222702574,1.28E+18,4.45E+18
1780,1780,MEX.5_1,MEX,Mexico,Chiapas,2917926,0.665498334,7.09E+18,3.56E+18
1781,1781,MEX.6_1,MEX,Mexico,Chihuahua,9658358,0.914144966,3.22E+19,3.03E+18
1782,1782,MEX.7_1,MEX,Mexico,Coahuila,2760005,0.733680317,7.39E+18,2.68E+18
1783,1783,MEX.8_1,MEX,Mexico,Colima,669270,0.754139722,1.84E+18,6.01E+17
1784,1784,MEX.9_1,MEX,Mexico,Distrito Federal,6147831,0.133948848,3.01E+18,1.94E+19
1785,1785,MEX.10_1,MEX,Mexico,Durango,9414783,0.493160463,1.69E+19,1.74E+19
1786,1786,MEX.11_1,MEX,Mexico,Guanajuato,457968,0.380138588,6.35E+17,1.04E+18
1787,1787,MEX.12_1,MEX,Mexico,Guerrero,29772,0.261756343,2.84E+16,8.02E+16
1788,1788,MEX.13_1,MEX,Mexico,Hidalgo,4269589,0.831460361,1.30E+19,2.63E+18
1789,1789,MEX.14_1,MEX,Mexico,Jalisco,7802563,0.467424002,1.33E+19,1.52E+19
1790,1790,MEX.15_1,MEX,Mexico,México,5143999,0.729219311,1.37E+19,5.08E+18
1791,1791,MEX.16_1,MEX,Mexico,Michoacán,6257818,0.274668975,6.27E+18,1.66E+19
1792,1792,MEX.17_1,MEX,Mexico,Morelos,3293871,0.80456679,9.67E+18,2.35E+18
1793,1793,MEX.18_1,MEX,Mexico,Nayarit,5270812,0.75382401,1.45E+19,4.74E+18
1794,1794,MEX.19_1,MEX,Mexico,Nuevo León,4418556,0.165864858,2.68E+18,1.35E+19
1795,1795,MEX.20_1,MEX,Mexico,Oaxaca,8314104,0.325382427,9.87E+18,2.05E+19
1796,1796,MEX.21_1,MEX,Mexico,Puebla,7164945,0.986143163,2.58E+19,3.62E+17
1797,1797,MEX.22_1,MEX,Mexico,Querétaro,5069810,0.49708706,9.20E+18,9.31E+18
1798,1798,MEX.23_1,MEX,Mexico,Quintana Roo,5762175,0.614185298,1.29E+19,8.11E+18
1799,1799,MEX.24_1,MEX,Mexico,San Luis Potosí,2889689,0.77150827,8.14E+18,2.41E+18
1800,1800,MEX.25_1,MEX,Mexico,Sinaloa,1401974,0.356978393,1.83E+18,3.29E+18
1801,1801,MEX.26_1,MEX,Mexico,Sonora,3902244,0.858877233,1.22E+19,2.01E+18
1802,1802,MEX.27_1,MEX,Mexico,Tabasco,712188,0.026410712,6.87E+16,2.53E+18
1803,1803,MEX.28_1,MEX,Mexico,Tamaulipas,2480693,0.743110594,6.73E+18,2.33E+18
1804,1804,MEX.29_1,MEX,Mexico,Tlaxcala,813653,0.531126783,1.58E+18,1.39E+18
1805,1805,MEX.30_1,MEX,Mexico,Veracruz,743904,0.013763747,3.74E+16,2.68E+18
1806,1806,MEX.31_1,MEX,Mexico,Yucatán,9100533,0.320221289,1.06E+19,2.26E+19
1807,1807,MEX.32_1,MEX,Mexico,Zacatecas,3863968,0.508666182,7.17E+18,6.93E+18
1808,1808,MKD.1_1,MKD,Macedonia,Aerodrom,4266476,0.374774287,5.84E+18,9.74E+18
1809,1809,MKD.2_1,MKD,Macedonia,Aracinovo,5472155,0.253636678,5.07E+18,1.49E+19
1810,1810,MKD.3_1,MKD,Macedonia,Berovo,2536502,0.373889333,3.46E+18,5.80E+18
1811,1811,MKD.4_1,MKD,Macedonia,Bitola,8619725,0.370164296,1.16E+19,1.98E+19
1812,1812,MKD.5_1,MKD,Macedonia,Bogdanci,8090783,0.87595345,2.59E+19,3.66E+18
1813,1813,MKD.6_1,MKD,Macedonia,Bogovinje,3856862,0.867538727,1.22E+19,1.86E+18
1814,1814,MKD.7_1,MKD,Macedonia,Bosilovo,4016468,0.161033625,2.36E+18,1.23E+19
1815,1815,MKD.8_1,MKD,Macedonia,Brvenica,564890,0.787377485,1.62E+18,4.38E+17
1816,1816,MKD.9_1,MKD,Macedonia,Butel,1262031,0.597689365,2.75E+18,1.85E+18
1817,1817,MKD.10_1,MKD,Macedonia,Čair,6951360,0.057343401,1.45E+18,2.39E+19
1818,1818,MKD.11_1,MKD,Macedonia,Čaška,9471890,0.060010069,2.07E+18,3.25E+19
1819,1819,MKD.12_1,MKD,Macedonia,Centar,6002693,0.080240762,1.76E+18,2.02E+19
1820,1820,MKD.13_1,MKD,Macedonia,Centar župa,9196739,0.638289187,2.14E+19,1.21E+19
1821,1821,MKD.14_1,MKD,Macedonia,Češinovo-Obleševo,6984203,0.360892421,9.20E+18,1.63E+19
1822,1822,MKD.15_1,MKD,Macedonia,Čučer Sandevo,1456243,0.807898924,4.29E+18,1.02E+18
1823,1823,MKD.16_1,MKD,Macedonia,Debar,7443558,0.06138102,1.67E+18,2.55E+19
1824,1824,MKD.17_1,MKD,Macedonia,Debarca,5450558,0.220546283,4.39E+18,1.55E+19
1825,1825,MKD.18_1,MKD,Macedonia,Delčevo,8409342,0.694918635,2.13E+19,9.36E+18
1826,1826,MKD.19_1,MKD,Macedonia,Demir Hisar,5949178,0.197520186,4.29E+18,1.74E+19
1827,1827,MKD.20_1,MKD,Macedonia,Demir Kapija,8965940,0.275141469,9.00E+18,2.37E+19
1828,1828,MKD.21_1,MKD,Macedonia,Dolneni,5302157,0.575425733,1.11E+19,8.22E+18
1829,1829,MKD.22_1,MKD,Macedonia,Drugovo,1407985,0.16421697,8.44E+17,4.30E+18
1830,1830,MKD.23_1,MKD,Macedonia,Gazi Baba,9808760,0.325659973,1.17E+19,2.41E+19
1831,1831,MKD.24_1,MKD,Macedonia,Gevgelija,8013414,0.89892034,2.63E+19,2.96E+18
1832,1832,MKD.25_1,MKD,Macedonia,Gjorče Petrov,9915899,0.731116369,2.65E+19,9.73E+18
1833,1833,MKD.26_1,MKD,Macedonia,Gostivar,2775986,0.647272337,6.56E+18,3.57E+18
1834,1834,MKD.27_1,MKD,Macedonia,Gradsko,9753980,0.344922687,1.23E+19,2.33E+19
1835,1835,MKD.28_1,MKD,Macedonia,Ilinden,5236577,0.480605301,9.19E+18,9.93E+18
1836,1836,MKD.29_1,MKD,Macedonia,Jegunovtse,6855130,0.146028617,3.65E+18,2.14E+19
1837,1837,MKD.30_1,MKD,Macedonia,Karbinci,1186679,0.665450725,2.88E+18,1.45E+18
1838,1838,MKD.31_1,MKD,Macedonia,Karpoš,3737444,0.912948513,1.25E+19,1.19E+18
1839,1839,MKD.32_1,MKD,Macedonia,Kavadartsi,2705789,0.584331242,5.77E+18,4.11E+18
1840,1840,MKD.33_1,MKD,Macedonia,Kičevo,7633225,0.838941976,2.34E+19,4.49E+18
1841,1841,MKD.34_1,MKD,Macedonia,Kisela Voda,4665672,0.975241337,1.66E+19,4.22E+17
1842,1842,MKD.35_1,MKD,Macedonia,Kočani,2406086,0.881345991,7.74E+18,1.04E+18
1843,1843,MKD.36_1,MKD,Macedonia,Konče,805382,0.639337894,1.88E+18,1.06E+18
1844,1844,MKD.37_1,MKD,Macedonia,Kratovo,2725034,0.496735958,4.94E+18,5.01E+18
1845,1845,MKD.38_1,MKD,Macedonia,Kriva Palanka,9839355,0.710078968,2.55E+19,1.04E+19
1846,1846,MKD.39_1,MKD,Macedonia,Krivogaštani,3097069,0.838408757,9.48E+18,1.83E+18
1847,1847,MKD.40_1,MKD,Macedonia,Kruševo,6668139,0.841157982,2.05E+19,3.87E+18
1848,1848,MKD.41_1,MKD,Macedonia,Kumanovo,3098279,0.094422362,1.07E+18,1.02E+19
1849,1849,MKD.42_1,MKD,Macedonia,Lake Ohrid,8682638,0.519454124,1.65E+19,1.52E+19
1850,1850,MKD.43_1,MKD,Macedonia,Lipkovo,65193,0.97902347,2.33E+17,4.99E+15
1851,1851,MKD.44_1,MKD,Macedonia,Lozovo,6012355,0.890705519,1.95E+19,2.40E+18
1852,1852,MKD.45_1,MKD,Macedonia,Makedonska Kamenica,3024336,0.966224143,1.07E+19,3.73E+17
1853,1853,MKD.46_1,MKD,Macedonia,Makedonski Brod,2765482,0.761739296,7.69E+18,2.41E+18
1854,1854,MKD.47_1,MKD,Macedonia,Mavrovo and Rostuša,1912048,0.039377195,2.75E+17,6.70E+18
1855,1855,MKD.48_1,MKD,Macedonia,Mogila,6755339,0.582200489,1.44E+19,1.03E+19
1856,1856,MKD.49_1,MKD,Macedonia,Negotino,516293,0.056562699,1.07E+17,1.78E+18
1857,1857,MKD.50_1,MKD,Macedonia,Novatsi,4433237,0.556744864,9.01E+18,7.17E+18
1858,1858,MKD.51_1,MKD,Macedonia,Novo Selo,5292860,0.544342355,1.05E+19,8.80E+18
1859,1859,MKD.52_1,MKD,Macedonia,Ohrid,7736316,0.145119465,4.10E+18,2.41E+19
1860,1860,MKD.53_1,MKD,Macedonia,Oslomej,8757299,0.683239532,2.18E+19,1.01E+19
1861,1861,MKD.54_1,MKD,Macedonia,Pehčevo,2062896,0.458071751,3.45E+18,4.08E+18
1862,1862,MKD.55_1,MKD,Macedonia,Petrovec,4779491,0.398477897,6.95E+18,1.05E+19
1863,1863,MKD.56_1,MKD,Macedonia,Plasnica,476168,0.569942181,9.91E+17,7.47E+17
1864,1864,MKD.57_1,MKD,Macedonia,Prilep,4514327,0.689784685,1.14E+19,5.11E+18
1865,1865,MKD.58_1,MKD,Macedonia,Probištip,2084535,0.945186819,7.19E+18,4.17E+17
1866,1866,MKD.59_1,MKD,Macedonia,Radoviš,2303666,0.676234239,5.69E+18,2.72E+18
1867,1867,MKD.60_1,MKD,Macedonia,Rankovce,8550086,0.847885282,2.65E+19,4.75E+18
1868,1868,MKD.61_1,MKD,Macedonia,Resen,4984623,0.981812178,1.79E+19,3.31E+17
1869,1869,MKD.62_1,MKD,Macedonia,Rosoman,5784274,0.460995304,9.73E+18,1.14E+19
1870,1870,MKD.63_1,MKD,Macedonia,Saraj,324708,0.278411267,3.30E+17,8.55E+17
1871,1871,MKD.64_1,MKD,Macedonia,Sopište,326609,0.9585571,1.14E+18,4.94E+16
1872,1872,MKD.65_1,MKD,Macedonia,Star Dojran,6428285,0.189208838,4.44E+18,1.90E+19
1873,1873,MKD.66_1,MKD,Macedonia,Staro Nagoričane,4299740,0.570332992,8.95E+18,6.74E+18
1874,1874,MKD.67_1,MKD,Macedonia,Štip,3346407,0.734515314,8.97E+18,3.24E+18
1875,1875,MKD.68_1,MKD,Macedonia,Struga,9449329,0.837809928,2.89E+19,5.59E+18
1876,1876,MKD.69_1,MKD,Macedonia,Strumitsa,4295267,0.285664225,4.48E+18,1.12E+19
1877,1877,MKD.70_1,MKD,Macedonia,Studeničani,1047679,0.728637109,2.79E+18,1.04E+18
1878,1878,MKD.71_1,MKD,Macedonia,Šuto Orizari,6104844,0.731157587,1.63E+19,5.99E+18
1879,1879,MKD.72_1,MKD,Macedonia,Sveti Nikole,3169238,0.311482966,3.60E+18,7.96E+18
1880,1880,MKD.73_1,MKD,Macedonia,Tearce,3427969,0.239575068,3.00E+18,9.51E+18
1881,1881,MKD.74_1,MKD,Macedonia,Tetovo,4152300,0.817536113,1.24E+19,2.77E+18
1882,1882,MKD.75_1,MKD,Macedonia,Valandovo,421439,0.199156739,3.06E+17,1.23E+18
1883,1883,MKD.76_1,MKD,Macedonia,Vasilevo,6588205,0.80193762,1.93E+19,4.76E+18
1884,1884,MKD.77_1,MKD,Macedonia,Veles,7629740,0.528122597,1.47E+19,1.31E+19
1885,1885,MKD.78_1,MKD,Macedonia,Vevčani,770189,0.518030381,1.46E+18,1.35E+18
1886,1886,MKD.79_1,MKD,Macedonia,Vinitsa,7425320,0.739512489,2.00E+19,7.06E+18
1887,1887,MKD.80_1,MKD,Macedonia,Vraneštica,3181521,0.73731634,8.56E+18,3.05E+18
1888,1888,MKD.81_1,MKD,Macedonia,Vrapčište,5920574,0.237654325,5.14E+18,1.65E+19
1889,1889,MKD.82_1,MKD,Macedonia,Zajas,5718573,0.01863841,3.89E+17,2.05E+19
1890,1890,MKD.83_1,MKD,Macedonia,Zelenikovo,8519396,0.217133913,6.75E+18,2.43E+19
